,label_cli,ProdutoId,Unnamed: 0,DescricaoTaxaPerformance__c,DescricaoTributacao__c,FamiliaCarteira__c,FiltroValorMinimo__c,LucroMesAnterior__c,PatrimonioLiquidoAtual__c,RentabilidadeAno__c,RentabilidadeFundoUltimos36Meses__c,RentabilidadeMes__c,RiscoAtivo__c,TipoCarteira__c,label
638,5,a0W6A000009n2phUAA,207,Não,15%,Renda Variável,50000.0,2.0317863e+16,203255739086.0,428437644.0,11701536414.0,220773371.0,5.0,FIC de Fundo de Ações,0
639,6,a0W6A000009n2phUAA,207,Não,15%,Renda Variável,50000.0,2.0317863e+16,203255739086.0,428437644.0,11701536414.0,220773371.0,5.0,FIC de Fundo de Ações,0
640,1,a0W6A00000AANjjUAH,224,20% sobre o que exceder a 100% do IPCA + 6%,Come Cotas,Renda Fixa,50000.0,151637855.0,24301486818.0,346185938.0,7911136438.0,191642064.0,5.0,FIC de Fundo Multimercado,0
641,2,a0W6A00000AANjjUAH,224,20% sobre o que exceder a 100% do IPCA + 6%,Come Cotas,Renda Fixa,50000.0,151637855.0,24301486818.0,346185938.0,7911136438.0,191642064.0,5.0,FIC de Fundo Multimercado,0
642,3,a0W6A00000AANjjUAH,224,20% sobre o que exceder a 100% do IPCA + 6%,Come Cotas,Renda Fixa,50000.0,151637855.0,24301486818.0,346185938.0,7911136438.0,191642064.0,5.0,FIC de Fundo Multimercado,0
643,1,a0W6A00000AF4lSUAT,230,15% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,57609657.0,29645536656.0,63834641.0,2683737923.0,6189328.0,4.0,FIC de Fundo de Renda Fixa,1
644,2,a0W6A00000AF4lSUAT,230,15% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,57609657.0,29645536656.0,63834641.0,2683737923.0,6189328.0,4.0,FIC de Fundo de Renda Fixa,1
645,5,a0W6A00000AF4lSUAT,230,15% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,57609657.0,29645536656.0,63834641.0,2683737923.0,6189328.0,4.0,FIC de Fundo de Renda Fixa,1
646,6,a0W6A00000AF4lSUAT,230,15% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,57609657.0,29645536656.0,63834641.0,2683737923.0,6189328.0,4.0,FIC de Fundo de Renda Fixa,1
647,1,a0W6A00000AGIIwUAP,240,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-86144277.0,165940922.0,-80837964.0,2322450267.0,5352421.0,3.0,Fundo Multimercado,1
648,2,a0W6A00000AGIIwUAP,240,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-86144277.0,165940922.0,-80837964.0,2322450267.0,5352421.0,3.0,Fundo Multimercado,1
649,6,a0W6A00000AGIIwUAP,240,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-86144277.0,165940922.0,-80837964.0,2322450267.0,5352421.0,3.0,Fundo Multimercado,1
650,1,a0W6A00000AK0bWUAT,247,Não,15%,Renda Variável,50000.0,296291897.0,37874840786.0,536553546.0,10465250255.0,233347745.0,5.0,FIC de Fundo de Ações,0
651,2,a0W6A00000AK0bWUAT,247,Não,15%,Renda Variável,50000.0,296291897.0,37874840786.0,536553546.0,10465250255.0,233347745.0,5.0,FIC de Fundo de Ações,0
652,4,a0W6A00000AK0bWUAT,247,Não,15%,Renda Variável,50000.0,296291897.0,37874840786.0,536553546.0,10465250255.0,233347745.0,5.0,FIC de Fundo de Ações,0
653,5,a0W6A00000AK0bWUAT,247,Não,15%,Renda Variável,50000.0,296291897.0,37874840786.0,536553546.0,10465250255.0,233347745.0,5.0,FIC de Fundo de Ações,0
654,1,a0W6A00000ASOvQUAX,253,20% sobre o que exceder a 100% do IBRX-100,15%,Renda Variável,100000.0,194718697.0,22588036224.0,379376315.0,10365384016.0,181130665.0,5.0,Fundo de Ações,0
655,4,a0W6A00000ASOvQUAX,253,20% sobre o que exceder a 100% do IBRX-100,15%,Renda Variável,100000.0,194718697.0,22588036224.0,379376315.0,10365384016.0,181130665.0,5.0,Fundo de Ações,0
656,5,a0W6A00000ASOvQUAX,253,20% sobre o que exceder a 100% do IBRX-100,15%,Renda Variável,100000.0,194718697.0,22588036224.0,379376315.0,10365384016.0,181130665.0,5.0,Fundo de Ações,0
657,1,a0W6A00000ATTp5UAH,255,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,29545443.0,73128209043.0,45194048.0,2417365918.0,15602508.0,3.0,Fundo Multimercado,1
658,4,a0W6A00000ATTp5UAH,255,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,29545443.0,73128209043.0,45194048.0,2417365918.0,15602508.0,3.0,Fundo Multimercado,1
659,6,a0W6A00000ATTp5UAH,255,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,29545443.0,73128209043.0,45194048.0,2417365918.0,15602508.0,3.0,Fundo Multimercado,1
660,1,a0W6A00000Aa3O2UAJ,262,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,165877563.0,6174130459.0,395733238.0,10009057851.0,226105099.0,5.0,FIC de Fundo de Ações,0
661,2,a0W6A00000Aa3O2UAJ,262,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,165877563.0,6174130459.0,395733238.0,10009057851.0,226105099.0,5.0,FIC de Fundo de Ações,0
662,6,a0W6A00000Aa3O2UAJ,262,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,165877563.0,6174130459.0,395733238.0,10009057851.0,226105099.0,5.0,FIC de Fundo de Ações,0
663,1,a0W6A00000Aa4IiUAJ,263,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,215801643.0,4252278687.0,391470988.0,9283953228.0,171958454.0,5.0,FIC de Fundo Multimercado,0
664,2,a0W6A00000Aa4IiUAJ,263,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,215801643.0,4252278687.0,391470988.0,9283953228.0,171958454.0,5.0,FIC de Fundo Multimercado,0
665,4,a0W6A00000Aa4IiUAJ,263,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,215801643.0,4252278687.0,391470988.0,9283953228.0,171958454.0,5.0,FIC de Fundo Multimercado,0
666,1,a0W6A00000AcB3UUAV,265,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,7369192.0,99472326652.0,36132011.0,3718310894.0,28741639.0,4.0,FIC de Fundo Multimercado,1
667,2,a0W6A00000AcB3UUAV,265,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,7369192.0,99472326652.0,36132011.0,3718310894.0,28741639.0,4.0,FIC de Fundo Multimercado,1
668,4,a0W6A00000AcB3UUAV,265,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,7369192.0,99472326652.0,36132011.0,3718310894.0,28741639.0,4.0,FIC de Fundo Multimercado,1
669,5,a0W6A00000AcB3UUAV,265,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,7369192.0,99472326652.0,36132011.0,3718310894.0,28741639.0,4.0,FIC de Fundo Multimercado,1
670,2,a0W3u000009PBm6EAG,3,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,5000.0,488324167.0,7407574007.0,817807263.0,34851941397.0,314142747.0,5.0,Fundo de Ações,0
671,4,a0W3u000009PBm6EAG,3,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,5000.0,488324167.0,7407574007.0,817807263.0,34851941397.0,314142747.0,5.0,Fundo de Ações,0
672,5,a0W3u000009PBm6EAG,3,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,5000.0,488324167.0,7407574007.0,817807263.0,34851941397.0,314142747.0,5.0,Fundo de Ações,0
673,2,a0W3u000009PCs3EAG,6,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-75370999.0,55046871256.0,128527737.0,12858602676.0,205447212.0,5.0,FIC de Fundo de Ações,0
674,3,a0W3u000009PCs3EAG,6,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-75370999.0,55046871256.0,128527737.0,12858602676.0,205447212.0,5.0,FIC de Fundo de Ações,0
675,4,a0W3u000009PCs3EAG,6,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-75370999.0,55046871256.0,128527737.0,12858602676.0,205447212.0,5.0,FIC de Fundo de Ações,0
676,5,a0W3u000009PCs3EAG,6,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-75370999.0,55046871256.0,128527737.0,12858602676.0,205447212.0,5.0,FIC de Fundo de Ações,0
677,6,a0W3u000009PCs3EAG,6,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,100000.0,-75370999.0,55046871256.0,128527737.0,12858602676.0,205447212.0,5.0,FIC de Fundo de Ações,0
678,2,a0W3u000009PCs8EAG,7,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,143224867.0,11910133483.0,396517611.0,0.0,249716187.0,5.0,Fundo de Ações,0
679,4,a0W3u000009PCs8EAG,7,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,143224867.0,11910133483.0,396517611.0,0.0,249716187.0,5.0,Fundo de Ações,0
680,5,a0W3u000009PCs8EAG,7,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,143224867.0,11910133483.0,396517611.0,0.0,249716187.0,5.0,Fundo de Ações,0
681,6,a0W3u000009PCs8EAG,7,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,143224867.0,11910133483.0,396517611.0,0.0,249716187.0,5.0,Fundo de Ações,0
682,2,a0W3u00000AdCOcEAN,18,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,-204142285.0,17051648785.0,71180676.0,12432924167.0,281060597.0,5.0,Fundo de Ações,0
683,3,a0W3u00000AdCOcEAN,18,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,-204142285.0,17051648785.0,71180676.0,12432924167.0,281060597.0,5.0,Fundo de Ações,0
684,5,a0W3u00000AdCOcEAN,18,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,-204142285.0,17051648785.0,71180676.0,12432924167.0,281060597.0,5.0,Fundo de Ações,0
685,6,a0W3u00000AdCOcEAN,18,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,-204142285.0,17051648785.0,71180676.0,12432924167.0,281060597.0,5.0,Fundo de Ações,0
686,2,a0W3u00000AdCmFEAV,20,Não,Come Cotas,Renda Fixa,5000.0,41277357.0,120308177322.0,45247922.0,2480181301.0,3954243.0,3.0,Fundo de Renda Fixa,1
687,2,a0W3u00000AdCuTEAV,22,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,12358777.0,20883754928.0,35211006.0,4066262613.0,22824021.0,4.0,FIC de Fundo Multimercado,1
688,3,a0W3u00000AdCuTEAV,22,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,12358777.0,20883754928.0,35211006.0,4066262613.0,22824021.0,4.0,FIC de Fundo Multimercado,1
689,4,a0W3u00000AdCuTEAV,22,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,12358777.0,20883754928.0,35211006.0,4066262613.0,22824021.0,4.0,FIC de Fundo Multimercado,1
690,6,a0W3u00000AdCuTEAV,22,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,12358777.0,20883754928.0,35211006.0,4066262613.0,22824021.0,4.0,FIC de Fundo Multimercado,1
691,2,a0W3u00000AdDrzEAF,24,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,157052882.0,3.78019511201799e+16,268791889.0,0.0,110011249.0,5.0,FIC de Fundo Multimercado,2
692,5,a0W3u00000AdDrzEAF,24,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,200000.0,157052882.0,3.78019511201799e+16,268791889.0,0.0,110011249.0,5.0,FIC de Fundo Multimercado,2
693,2,a0W3u00000AdDutEAF,27,20% sobre o que exceder a 105% do CDI,Come Cotas,Renda Fixa,10000.0,43954642.0,7595866893.0,4.64086799999999e+16,0.0,2443298.0,4.0,FIC de Fundo Multimercado,3
694,6,a0W3u00000AdDutEAF,27,20% sobre o que exceder a 105% do CDI,Come Cotas,Renda Fixa,10000.0,43954642.0,7595866893.0,4.64086799999999e+16,0.0,2443298.0,4.0,FIC de Fundo Multimercado,3
695,2,a0W3u00000AdEFmEAN,30,Não,Come Cotas,Renda Fixa,10000.0,36073706.0,41002266986.0,33820327.0,0.0,-2245279.0,4.0,Fundo de Renda Fixa,1
696,5,a0W3u00000AdEFmEAN,30,Não,Come Cotas,Renda Fixa,10000.0,36073706.0,41002266986.0,33820327.0,0.0,-2245279.0,4.0,Fundo de Renda Fixa,1
697,2,a0W3u00000AdEGBEA3,31,Não,Come Cotas,Renda Fixa,10000.0,42041219.0,232866271722.0,42259599.0,2494551578.0,217466.0,3.0,Fundo de Renda Fixa,1
698,2,a0W3u00000AdEYCEA3,32,20% sobre o que exceder a 100% do IMAB,Come Cotas,Renda Fixa,50000.0,-210225771.0,99043223377.0,-1.48680489999999e+16,9415605442.0,62866905.0,5.0,FIC de Fundo Multimercado,0
699,4,a0W3u00000AdEYCEA3,32,20% sobre o que exceder a 100% do IMAB,Come Cotas,Renda Fixa,50000.0,-210225771.0,99043223377.0,-1.48680489999999e+16,9415605442.0,62866905.0,5.0,FIC de Fundo Multimercado,0
700,5,a0W3u00000AdEYCEA3,32,20% sobre o que exceder a 100% do IMAB,Come Cotas,Renda Fixa,50000.0,-210225771.0,99043223377.0,-1.48680489999999e+16,9415605442.0,62866905.0,5.0,FIC de Fundo Multimercado,0
701,6,a0W3u00000AdEYCEA3,32,20% sobre o que exceder a 100% do IMAB,Come Cotas,Renda Fixa,50000.0,-210225771.0,99043223377.0,-1.48680489999999e+16,9415605442.0,62866905.0,5.0,FIC de Fundo Multimercado,0
702,2,a0W3u00000AdGFTEA3,39,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,93394023.0,22802074556.0,109718568.0,279326729.0,16173494.0,3.0,FIC de Fundo Multimercado,1
703,5,a0W3u00000AdGFTEA3,39,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,93394023.0,22802074556.0,109718568.0,279326729.0,16173494.0,3.0,FIC de Fundo Multimercado,1
704,6,a0W3u00000AdGFTEA3,39,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,93394023.0,22802074556.0,109718568.0,279326729.0,16173494.0,3.0,FIC de Fundo Multimercado,1
705,2,a0W3u00000AdGgQEAV,52,Não,15%,Renda Variável,200000.0,501527319.0,35022370101.0,756650669.0,0.0,242939281.0,5.0,FIC de Fundo de Ações,2
706,4,a0W3u00000AdGgQEAV,52,Não,15%,Renda Variável,200000.0,501527319.0,35022370101.0,756650669.0,0.0,242939281.0,5.0,FIC de Fundo de Ações,2
707,2,a0W3u00000AdGp5EAF,56,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,64258343.0,3519645391.0,68700671.0,0.0,4413965.0,4.0,FIC de Fundo de Renda Fixa,1
708,4,a0W3u00000AdGp5EAF,56,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,64258343.0,3519645391.0,68700671.0,0.0,4413965.0,4.0,FIC de Fundo de Renda Fixa,1
709,2,a0W3u00000AdGwVEAV,60,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,-159579646.0,76339022204.0,-105702173.0,3433072977.0,5475119.0,4.0,FIC de Fundo Multimercado,1
710,4,a0W3u00000AdGwVEAV,60,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,-159579646.0,76339022204.0,-105702173.0,3433072977.0,5475119.0,4.0,FIC de Fundo Multimercado,1
711,2,a0W3u00000AdGxEEAV,63,15% sobre o que exceder a 100% do IMA-G,15%,Renda Variável,50000.0,63540425.0,20984927714.0,232946628.0,9793654554.0,168336585.0,5.0,FIC de Fundo de Ações,0
712,5,a0W3u00000AdGxEEAV,63,15% sobre o que exceder a 100% do IMA-G,15%,Renda Variável,50000.0,63540425.0,20984927714.0,232946628.0,9793654554.0,168336585.0,5.0,FIC de Fundo de Ações,0
713,2,a0W3u00000AdGztEAF,64,10% sobre o que exceder a 100% do IPCA + YIELD do IMA-B5,15%,Renda Variável,50000.0,88889351.0,11395182083.0,32171377.0,9440190761.0,230773091.0,5.0,FIC de Fundo de Ações,0
714,2,a0W3u00000AdHICEA3,67,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,139746.0,8048192350036.0,20062869.0,0.0,200486142.0,5.0,FIC de Fundo de Ações,0
715,4,a0W3u00000AdHICEA3,67,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,139746.0,8048192350036.0,20062869.0,0.0,200486142.0,5.0,FIC de Fundo de Ações,0
716,5,a0W3u00000AdHICEA3,67,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,139746.0,8048192350036.0,20062869.0,0.0,200486142.0,5.0,FIC de Fundo de Ações,0
717,2,a0W3u00000AdHIMEA3,68,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,100000.0,47725103.0,4545143253.0,59046579.0,0.0,11267701.0,4.0,FIC de Fundo Multimercado,1
718,2,a0W3u00000AdHIREA3,69,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B,Come Cotas,Renda Fixa,100000.0,190361423.0,73807222.0,305124918.0,0.0,112619652.0,5.0,FIC de Fundo Multimercado,0
719,2,a0W3u00000AdHK3EAN,72,Não,Come Cotas,Renda Fixa,10000.0,46410531.0,26255754754.0,50066246.0,2341856576.0,3638827.0,3.0,Fundo de Renda Fixa,1
720,4,a0W3u00000AdHK3EAN,72,Não,Come Cotas,Renda Fixa,10000.0,46410531.0,26255754754.0,50066246.0,2341856576.0,3638827.0,3.0,Fundo de Renda Fixa,1
721,6,a0W3u00000AdHK3EAN,72,Não,Come Cotas,Renda Fixa,10000.0,46410531.0,26255754754.0,50066246.0,2341856576.0,3638827.0,3.0,Fundo de Renda Fixa,1
722,2,a0W3u00000AdHWyEAN,75,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,200000.0,-66926807.0,379905467329.0,218193.0,14446343884.0,67597408.0,5.0,FIC de Fundo de Ações,2
723,3,a0W3u00000AdHWyEAN,75,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,200000.0,-66926807.0,379905467329.0,218193.0,14446343884.0,67597408.0,5.0,FIC de Fundo de Ações,2
724,5,a0W3u00000AdHWyEAN,75,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,200000.0,-66926807.0,379905467329.0,218193.0,14446343884.0,67597408.0,5.0,FIC de Fundo de Ações,2
725,6,a0W3u00000AdHWyEAN,75,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,200000.0,-66926807.0,379905467329.0,218193.0,14446343884.0,67597408.0,5.0,FIC de Fundo de Ações,2
726,2,a0W3u00000AdKAqEAN,88,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,50000.0,191878628.0,15118903365.0,432803724.0,9323339612.0,236389291.0,5.0,FIC de Fundo de Ações,0
727,4,a0W3u00000AdKAqEAN,88,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,50000.0,191878628.0,15118903365.0,432803724.0,9323339612.0,236389291.0,5.0,FIC de Fundo de Ações,0
728,2,a0W3u00000AdKwBEAV,103,20% sobre o que exceder a 100% do IPCA + X%,15%,Renda Variável,200000.0,455783379.0,73545317229.0,660570154.0,10983435324.0,19585981.0,5.0,FIC de Fundo de Ações,2
729,4,a0W3u00000AdKwBEAV,103,20% sobre o que exceder a 100% do IPCA + X%,15%,Renda Variável,200000.0,455783379.0,73545317229.0,660570154.0,10983435324.0,19585981.0,5.0,FIC de Fundo de Ações,2
730,6,a0W3u00000AdKwBEAV,103,20% sobre o que exceder a 100% do IPCA + X%,15%,Renda Variável,200000.0,455783379.0,73545317229.0,660570154.0,10983435324.0,19585981.0,5.0,FIC de Fundo de Ações,2
731,2,a0W3u00000AdKwaEAF,104,Não,15%,Renda Variável,200000.0,518149204.0,34809847399.0,700626936.0,11675184696.0,173488443.0,5.0,Fundo de Ações,2
732,5,a0W3u00000AdKwaEAF,104,Não,15%,Renda Variável,200000.0,518149204.0,34809847399.0,700626936.0,11675184696.0,173488443.0,5.0,Fundo de Ações,2
733,2,a0W3u00000AdMUbEAN,116,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,517561027.0,146026981762.0,809401616.0,14127820714.0,277479341.0,5.0,FIC de Fundo de Ações,0
734,4,a0W3u00000AdMUbEAN,116,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,517561027.0,146026981762.0,809401616.0,14127820714.0,277479341.0,5.0,FIC de Fundo de Ações,0
735,5,a0W3u00000AdMUbEAN,116,20% sobre o que exceder a 100% do IBRX,15%,Renda Variável,100000.0,517561027.0,146026981762.0,809401616.0,14127820714.0,277479341.0,5.0,FIC de Fundo de Ações,0
736,2,a0W3u00000AdO6yEAF,125,Não,Come Cotas,Renda Fixa,10000.0,-2510134.0,5241854256.0,1.672696e+16,2677941459.0,19241924.0,4.0,FIC de Fundo Multimercado,1
737,2,a0W3u00000AdO7DEAV,126,20% sobre o que exceder a 100% do IVBX2,15%,Renda Variável,10000.0,958843602.0,17795090892097.0,977605568.0,18115156648.0,17120388.0,5.0,Fundo de Ações,0
738,2,a0W3u00000AdRvnEAF,145,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,74971994.0,80680979984.0,99857648.0,349769739.0,2470047.0,4.0,FIC de Fundo Multimercado,1
739,4,a0W3u00000AdRvnEAF,145,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,74971994.0,80680979984.0,99857648.0,349769739.0,2470047.0,4.0,FIC de Fundo Multimercado,1
740,2,a0W3u00000CWH7VEAX,151,20% do que excede 100% do IPCA + 6%aa,15%,Renda Variável,200000.0,206624722.0,15154556593.0,325780325.0,0.0,116743396.0,5.0,FIC de Fundo de Ações,2
741,2,a0W3u00000CWIIbEAP,156,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-131940554.0,11042264652.0,-133738092.0,2944404874.0,-1821572.0,3.0,FIC de Fundo Multimercado,1
742,4,a0W3u00000CWIIbEAP,156,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-131940554.0,11042264652.0,-133738092.0,2944404874.0,-1821572.0,3.0,FIC de Fundo Multimercado,1
743,6,a0W3u00000CWIIbEAP,156,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,-131940554.0,11042264652.0,-133738092.0,2944404874.0,-1821572.0,3.0,FIC de Fundo Multimercado,1
744,2,a0W3u00000CWKMLEA5,161,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,74027081.0,1394799689.0,96313749.0,0.0,22122898.0,3.0,FIC de Fundo Multimercado,1
745,4,a0W3u00000CWKMLEA5,161,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,74027081.0,1394799689.0,96313749.0,0.0,22122898.0,3.0,FIC de Fundo Multimercado,1
746,6,a0W3u00000CWKMLEA5,161,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,10000.0,74027081.0,1394799689.0,96313749.0,0.0,22122898.0,3.0,FIC de Fundo Multimercado,1
747,2,a0W3u00000CWKgLEAX,162,20% sobre o que exceder a 100% do IBOVESPA,15%,Renda Variável,50000.0,91268734.0,1247759954.0,352386213.0,0.0,258755847.0,5.0,FIC de Fundo de Ações,0
748,2,a0W3u00000CWKkhEAH,164,Não,Come Cotas,Renda Fixa,300.0,36106783.0,660712485.0,39157487.0,0.0,3039729.0,3.0,FIC de Fundo de Renda Fixa,1
749,3,a0W3u00000CWKkhEAH,164,Não,Come Cotas,Renda Fixa,300.0,36106783.0,660712485.0,39157487.0,0.0,3039729.0,3.0,FIC de Fundo de Renda Fixa,1
750,2,a0W3u00000CWPUGEA5,180,Não,15%,Renda Variável,300000.0,297494854.0,65582171234.0,520717701.0,0.0,216773934.0,5.0,FIC de Fundo de Ações,2
751,2,a0W6A000009n349UAA,208,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,64952968.0,143766523019.0,105215478.0,377500277.0,40002681.0,4.0,Fundo Multimercado,1
752,4,a0W6A000009n349UAA,208,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,64952968.0,143766523019.0,105215478.0,377500277.0,40002681.0,4.0,Fundo Multimercado,1
753,5,a0W6A000009n349UAA,208,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,64952968.0,143766523019.0,105215478.0,377500277.0,40002681.0,4.0,Fundo Multimercado,1
754,6,a0W6A000009n349UAA,208,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,64952968.0,143766523019.0,105215478.0,377500277.0,40002681.0,4.0,Fundo Multimercado,1
755,2,a0W6A000009n5KwUAI,209,Não,Come Cotas,Renda Fixa,10000.0,60419293.0,14018900648.0,66993121.0,0.0,6534348.0,4.0,FIC de Fundo de Renda Fixa,1
756,4,a0W6A000009n5KwUAI,209,Não,Come Cotas,Renda Fixa,10000.0,60419293.0,14018900648.0,66993121.0,0.0,6534348.0,4.0,FIC de Fundo de Renda Fixa,1
757,5,a0W6A000009n5KwUAI,209,Não,Come Cotas,Renda Fixa,10000.0,60419293.0,14018900648.0,66993121.0,0.0,6534348.0,4.0,FIC de Fundo de Renda Fixa,1
758,6,a0W6A000009n5KwUAI,209,Não,Come Cotas,Renda Fixa,10000.0,60419293.0,14018900648.0,66993121.0,0.0,6534348.0,4.0,FIC de Fundo de Renda Fixa,1
759,2,a0W6A000009n5OtUAI,210,20% sobre o que exceder a 104% do CDI,Come Cotas,Renda Fixa,50000.0,41119102.0,7020394021.0,44052209.0,0.0,2921096.0,4.0,FIC de Fundo de Renda Fixa,1
760,5,a0W6A000009n5OtUAI,210,20% sobre o que exceder a 104% do CDI,Come Cotas,Renda Fixa,50000.0,41119102.0,7020394021.0,44052209.0,0.0,2921096.0,4.0,FIC de Fundo de Renda Fixa,1
761,6,a0W6A000009n5OtUAI,210,20% sobre o que exceder a 104% do CDI,Come Cotas,Renda Fixa,50000.0,41119102.0,7020394021.0,44052209.0,0.0,2921096.0,4.0,FIC de Fundo de Renda Fixa,1
762,2,a0W6A00000AAHO5UAP,222,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,20146562.0,2784896253.0,42931066.0,2774231754.0,22738694.0,4.0,FIC de Fundo Multimercado,1
763,4,a0W6A00000AAHO5UAP,222,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,20146562.0,2784896253.0,42931066.0,2774231754.0,22738694.0,4.0,FIC de Fundo Multimercado,1
764,5,a0W6A00000AAHO5UAP,222,20% sobre o que exceder a 100% do CDI,Come Cotas,Renda Fixa,50000.0,20146562.0,2784896253.0,42931066.0,2774231754.0,22738694.0,4.0,FIC de Fundo Multimercado,1
765,2,a0W6A00000ABccwUAD,227,20% sobre o que exceder a 100% do IPCA + YIELD do IMA-B,Come Cotas,Renda Fixa,50000.0,331896173.0,18587287807.0,525256547.0,0.0,187148972.0,5.0,Fundo Multimercado,0
