"ProdutoId";"TipoCarteira__c";"NomeInvestimento__c"
a0W6A000009y0zyUAA;"";CDB
a0W6A000009y103UAA;"";CDB
a0W6A000009y108UAA;"";CDB
a0W6A000009y10DUAQ;"";CDB
a0W6A000009y1xmUAA;"";CDB
a0W6A000009y4V6UAI;FIC de Fundo de Renda Fixa;GAUSS INCOME FIC FI RF CP
a0W6A000009z9lBUAQ;"";CDB
a0W6A000009z9lGUAQ;"";CDB
a0W6A000009z9lLUAQ;"";CDB
a0W6A000009z9lQUAQ;"";CDB
a0W6A000009z9lVUAQ;"";CDB
a0W6A000009z9laUAA;"";CDB
a0W6A000009z9lfUAA;"";CDB
a0W6A000009z9lkUAA;"";CDB
a0W6A000009z9lpUAA;"";CDB
a0W6A000009z9luUAA;"";CDB
a0W6A000009z9lzUAA;"";CDB
a0W6A000009z9m4UAA;"";CDB
a0W6A000009z9m9UAA;"";CDB
a0W6A000009z9mEUAQ;"";CDB
a0W6A000009z9mdUAA;"";CDB
a0W6A000009z9miUAA;"";CDB
a0W6A000009z9mnUAA;"";CDB
a0W6A000009z9mxUAA;"";CDB
a0W6A000009z9n2UAA;"";CDB
a0W6A000009z9n7UAA;"";CDB
a0W6A000009z9nCUAQ;"";CDB
a0W6A000009z9nHUAQ;"";CDB
a0W6A000009z9nRUAQ;"";CDB
a0W6A000009z9nbUAA;"";CDB
a0W6A000009z9ngUAA;"";CDB
a0W6A000009z9nlUAA;"";CDB
a0W6A000009z9o5UAA;"";CDB
a0W6A000009z9oAUAQ;"";CDB
a0W6A000009z9oFUAQ;"";CDB
a0W6A000009z9oKUAQ;"";CDB
a0W6A000009z9oPUAQ;"";CDB
a0W6A000009z9oUUAQ;"";CDB
a0W6A000009z9oZUAQ;"";CDB
a0W6A000009z9qGUAQ;"";CDB
a0W6A000009z9v9UAA;"";CDB
a0W6A000009z9vEUAQ;"";CDB
a0W6A000009z9vJUAQ;"";LCA
a0W6A000009z9vOUAQ;"";LCA
a0W6A000009z9vTUAQ;"";LCA
a0W6A000009z9vYUAQ;"";LCA
a0W6A000009z9vdUAA;"";CDB
a0W6A000009z9w7UAA;"";CDB
a0W6A000009z9wdUAA;"";CDB
a0W6A000009zA89UAE;"";CDB
a0W6A000009zA8EUAU;"";CDB
a0W6A000009zA8JUAU;"";CDB
a0W6A000009zA8OUAU;"";CDB
a0W6A000009zA8TUAU;"";CDB
a0W6A000009zA8YUAU;"";CDB
a0W6A000009zA8dUAE;"";CDB
a0W6A000009zA9CUAU;"";CDB
a0W6A000009zAsiUAE;Fundo de Renda Fixa;SUL AMÉRICA EXCELLENCE FI RF CP
a0W6A000009zDmdUAE;Fundo Multimercado;SUL AMÉRICA TÁTICO FIM
a0W6A000009zEPVUA2;Fundo de Ações;SUL AMÉRICA TOTAL IMPACTO FIA
a0W6A00000A0KupUAF;"";CDB
a0W6A00000A0KuuUAF;"";CDB
a0W6A00000A0L5wUAF;"";CDB
a0W6A00000A0L61UAF;"";CDB
a0W6A00000A0LDNUA3;"";CDB
a0W6A00000A0LDSUA3;"";CDB
a0W6A00000A0LDXUA3;"";CDB
a0W6A00000A0LDmUAN;"";CDB
a0W6A00000A0LE1UAN;"";CDB
a0W6A00000A0LOVUA3;"";LCA
a0W6A00000A0LOaUAN;"";LCA
a0W6A00000A0LOkUAN;"";CDB
a0W6A00000A0LOpUAN;"";CDB
a0W6A00000A0LX7UAN;"";CDB
a0W6A00000A0LXCUA3;"";CDB
a0W6A00000A0LenUAF;"";CDB
a0W6A00000A0LesUAF;"";CDB
a0W6A00000A0LexUAF;"";CDB
a0W6A00000A0Lf2UAF;"";LCA
a0W6A00000A0Lf7UAF;"";LCA
a0W6A00000A0LfHUAV;"";CDB
a0W6A00000A0LfZUAV;"";CDB
a0W6A00000A0LfeUAF;"";CDB
a0W6A00000A0LfjUAF;"";CDB
a0W6A00000A0LfoUAF;"";CDB
a0W6A00000A0LftUAF;"";CDB
a0W6A00000A0LfyUAF;"";CDB
a0W6A00000A0Lg3UAF;"";CDB
a0W6A00000A0LgDUAV;"";LCA
a0W6A00000A0LgmUAF;"";LCA
a0W6A00000A0Lh1UAF;"";CDB
a0W6A00000A0LpcUAF;"";CDB
a0W6A00000A0LphUAF;"";CDB
a0W6A00000A0LpmUAF;"";CDB
a0W6A00000A0LprUAF;"";CDB
a0W6A00000A0LpwUAF;"";CDB
a0W6A00000A0Lq1UAF;"";CDB
a0W6A00000A0Lq6UAF;"";CDB
a0W6A00000A0LqBUAV;"";CDB
a0W6A00000A0LqLUAV;"";CDB
a0W6A00000A0LqVUAV;"";CDB
a0W6A00000A0LqaUAF;"";CDB
a0W6A00000A0LqfUAF;"";CDB
a0W6A00000A0LqkUAF;"";CDB
a0W6A00000A0LquUAF;"";CDB
a0W6A00000A0LqzUAF;"";CDB
a0W6A00000A0Lr4UAF;"";CDB
a0W6A00000A1RheUAF;"";CDB
a0W6A00000A1RhyUAF;"";CDB
a0W6A00000A1RjTUAV;"";CDB
a0W6A00000A1SBXUA3;"";CDB
a0W6A00000A1SBcUAN;"";CDB
a0W6A00000A1SBhUAN;"";LCA
a0W6A00000A1SBmUAN;"";CDB
a0W6A00000A1SBrUAN;"";LCA
a0W6A00000A1SXCUA3;"";CDB
a0W6A00000A1SXHUA3;"";CDB
a0W6A00000A1ScqUAF;"";CDB
a0W6A00000A1ScvUAF;"";CDB
a0W6A00000A1Sd5UAF;"";CDB
a0W6A00000A1SdAUAV;"";CDB
a0W6A00000A1SdKUAV;"";CDB
a0W6A00000A1SdPUAV;"";CDB
a0W6A00000A1SdUUAV;"";CDB
a0W6A00000A1SdZUAV;"";LCA
a0W6A00000A1SdeUAF;"";LCA
a0W6A00000A1SjlUAF;"";CDB
a0W6A00000A1SjqUAF;"";CDB
a0W6A00000A1Sk0UAF;"";CDB
a0W6A00000A1SkFUAV;"";CDB
a0W6A00000A1SkKUAV;"";CDB
a0W6A00000A1SkPUAV;"";CDB
a0W6A00000A1SkUUAV;"";CDB
a0W6A00000A1SkZUAV;"";CDB
a0W6A00000A1SkeUAF;"";CDB
a0W6A00000A1SkjUAF;"";CDB
a0W6A00000A1SkoUAF;"";CDB
a0W6A00000A1SktUAF;"";CDB
a0W6A00000A1T2hUAF;"";LCA
a0W6A00000A1T9pUAF;"";LCA
a0W6A00000A1T9zUAF;"";CDB
a0W6A00000A1TA4UAN;"";CDB
a0W6A00000A1TA9UAN;"";CDB
a0W6A00000A1TAJUA3;"";CDB
a0W6A00000A1TDWUA3;"";CDB
a0W6A00000A1ThCUAV;"";CDB
a0W6A00000A1ThHUAV;"";CDB
a0W6A00000A1ThMUAV;"";CDB
a0W6A00000A1ThRUAV;"";CDB
a0W6A00000A1ThWUAV;"";CDB
a0W6A00000A1ThbUAF;"";CDB
a0W6A00000A1ThgUAF;"";CDB
a0W6A00000A1ThlUAF;"";CDB
a0W6A00000A1ThqUAF;"";CDB
a0W6A00000A1ThvUAF;"";CDB
a0W6A00000A1Ti5UAF;"";CDB
a0W6A00000A1TiAUAV;"";CDB
a0W6A00000A1TiFUAV;"";CDB
a0W6A00000A1TieUAF;"";CDB
a0W6A00000A1TjDUAV;"";CDB
a0W6A00000A1TjNUAV;"";CDB
a0W6A00000A1TjSUAV;"";CDB
a0W6A00000A1TnsUAF;"";CDB
a0W6A00000A1TnxUAF;"";CDB
a0W6A00000A1To2UAF;"";CDB
a0W6A00000A1To7UAF;"";CDB
a0W6A00000A1TsyUAF;"";CDB
a0W6A00000A1UvkUAF;Fundo Multimercado;APOLLO FIM CP
a0W6A00000A1YLYUA3;Fundo de Ações;SUL AMÉRICA FV FIA
a0W6A00000A1aGIUAZ;Fundo Multimercado;SUL AMÉRICA ENDURANCE FIM
a0W6A00000A3gi0UAB;"";CDB
a0W6A00000A3gi5UAB;"";LCI
a0W6A00000A3giAUAR;"";CDB
a0W6A00000A3giFUAR;"";CDB
a0W6A00000A3giKUAR;"";CDB
a0W6A00000A3giPUAR;"";LCI
a0W6A00000A3giUUAR;"";CDB
a0W6A00000A3giZUAR;"";LCI
a0W6A00000A3giaUAB;"";LCA
a0W6A00000A3gieUAB;"";CDB
a0W6A00000A3gijUAB;"";CDB
a0W6A00000A3gioUAB;"";CDB
a0W6A00000A3gitUAB;"";CDB
a0W6A00000A3giyUAB;"";CDB
a0W6A00000A3gj3UAB;"";LCI
a0W6A00000A3gj8UAB;"";CDB
a0W6A00000A3gjDUAR;"";CDB
a0W6A00000A3gjIUAR;"";CDB
a0W6A00000A3gjNUAR;"";CDB
a0W6A00000A3gjSUAR;"";LCA
a0W6A00000A3gjXUAR;"";LCI
a0W6A00000A3gjcUAB;"";CDB
a0W6A00000A3gjhUAB;"";CDB
a0W6A00000A3gjmUAB;"";CDB
a0W6A00000A3gjrUAB;"";CDB
a0W6A00000A3gjwUAB;"";CDB
a0W6A00000A3gk1UAB;"";CDB
a0W6A00000A3gk6UAB;"";CDB
a0W6A00000A3gkBUAR;"";CDB
a0W6A00000A3gkGUAR;"";LCI
a0W6A00000A3gkLUAR;"";CDB
a0W6A00000A3gkQUAR;"";CDB
a0W6A00000A3gkVUAR;"";LCI
a0W6A00000A3gkaUAB;"";CDB
a0W6A00000A3gkfUAB;"";LCA
a0W6A00000A3gkkUAB;"";CDB
a0W6A00000A3gkpUAB;"";CDB
a0W6A00000A3gkuUAB;"";CDB
a0W6A00000A3gkzUAB;"";CDB
a0W6A00000A3gl4UAB;"";CDB
a0W6A00000A3gl9UAB;"";CDB
a0W6A00000A3gqlUAB;"";CDB
a0W6A00000A3gqqUAB;"";CDB
a0W6A00000A3gqvUAB;"";CDB
a0W6A00000A3guEUAR;"";CDB
a0W6A00000A3gvLUAR;"";CDB
a0W6A00000A3gvQUAR;"";CDB
a0W6A00000A3gz5UAB;"";CDB
a0W6A00000A3h1qUAB;"";CDB
a0W6A00000A3h1vUAB;"";CDB
a0W6A00000A3h6vUAB;"";CDB
a0W6A00000A3h70UAB;"";CDB
a0W6A00000A3h75UAB;"";CDB
a0W6A00000A3h7PUAR;"";CDB
a0W6A00000A3isbUAB;Fundo de Renda Fixa;SUL AMÉRICA RF ATIVO FI LP
a0W6A00000A3lnTUAR;"";LC
a0W6A00000A3lndUAB;"";LC
a0W6A00000A3lniUAB;"";LC
a0W6A00000A3loKUAR;"";LC
a0W6A00000A3loeUAB;"";LC
a0W6A00000A3lojUAB;"";LC
a0W6A00000A3looUAB;"";LC
a0W6A00000A3lotUAB;"";LC
a0W6A00000A3mKkUAJ;"";LC
a0W6A00000A3mKpUAJ;"";LC
a0W6A00000A3mKuUAJ;"";LC
a0W6A00000A3mKzUAJ;"";LC
a0W6A00000A3mL4UAJ;"";LC
a0W6A00000A3mL9UAJ;"";LC
a0W6A00000A3mNfUAJ;"";LC
a0W6A00000A3mNzUAJ;"";LC
a0W6A00000A3mO4UAJ;"";LC
a0W6A00000A3mO9UAJ;"";LC
a0W6A00000A3mOEUAZ;"";LC
a0W6A00000A3mOJUAZ;"";LC
a0W6A00000A3mRRUAZ;Fundo de Renda Fixa;SUL AMÉRICA CRÉDITO ATIVO FI RF CP LP
a0W6A00000A3mveUAB;Fundo de Renda Fixa;SUL AMÉRICA JURO REAL CURTO FI RF LP
a0W6A00000A4p6CUAR;"";CDB
a0W6A00000A4pBCUAZ;"";CDB
a0W6A00000A4pBHUAZ;"";CDB
a0W6A00000A4pBMUAZ;"";CDB
a0W6A00000A4pBRUAZ;"";CDB
a0W6A00000A4pBWUAZ;"";CDB
a0W6A00000A4pBbUAJ;"";CDB
a0W6A00000A4pBgUAJ;"";CDB
a0W6A00000A4pBlUAJ;"";CDB
a0W6A00000A4pBqUAJ;"";CDB
a0W6A00000A4pJDUAZ;"";LCI
a0W6A00000A4pPkUAJ;"";LCI
a0W6A00000A4puDUAR;"";CDB
a0W6A00000A4q2LUAR;"";CDB
a0W6A00000A4q2QUAR;"";CDB
a0W6A00000A4q9XUAR;"";CDB
a0W6A00000A4q9mUAB;"";CDB
a0W6A00000A4q9wUAB;"";CDB
a0W6A00000A4qA1UAJ;"";CDB
a0W6A00000A4qA6UAJ;"";CDB
a0W6A00000A4qEdUAJ;"";CDB
a0W6A00000A4qEnUAJ;"";CDB
a0W6A00000A4qEsUAJ;"";CDB
a0W6A00000A4qKAUAZ;"";CDB
a0W6A00000A4qKFUAZ;"";CDB
a0W6A00000A4qKKUAZ;"";CDB
a0W6A00000A4qKPUAZ;"";CDB
a0W6A00000A4qKUUAZ;"";CDB
a0W6A00000A4qKZUAZ;"";LCA
a0W6A00000A4qKeUAJ;"";LCA
a0W6A00000A4qKwUAJ;"";CDB
a0W6A00000A4qkFUAR;"";CDB
a0W6A00000A4qpKUAR;"";CDB
a0W6A00000A4qpPUAR;"";CDB
a0W6A00000A4qpZUAR;"";CDB
a0W6A00000A4qsRUAR;"";CDB
a0W6A00000A4qvpUAB;"";CDB
a0W6A00000A4qvuUAB;"";CDB
a0W6A00000A4qvzUAB;"";CDB
a0W6A00000A4qw4UAB;"";CDB
a0W6A00000A4qwTUAR;"";CDB
a0W6A00000A4qwYUAR;"";CDB
a0W6A00000A4r1oUAB;"";CDB
a0W6A00000A4r1tUAB;"";CDB
a0W6A00000A4r5mUAB;"";CDB
a0W6A00000A4r5rUAB;"";CDB
a0W6A00000A4r5wUAB;"";CDB
a0W6A00000A4r61UAB;"";CDB
a0W6A00000A4r66UAB;"";CDB
a0W6A00000A4rKpUAJ;"";LCA
a0W6A00000A4sdBUAR;Fundo de Ações;CONSTÂNCIA FUNDAMENTO FIA
a0W6A00000A4zhSUAR;FIC de Fundo Multimercado;OPPORTUNITY TOTAL FIC FIM
a0W6A00000AAF4JUAX;"";CDB
a0W6A00000AAF4OUAX;"";CDB
a0W6A00000AAF4TUAX;"";CDB
a0W6A00000AAF4YUAX;"";CDB
a0W6A00000AAF4dUAH;"";CDB
a0W6A00000AAF4iUAH;"";CDB
a0W6A00000AAF4nUAH;"";CDB
a0W6A00000AAF4sUAH;"";CDB
a0W6A00000AAF4xUAH;"";CDB
a0W6A00000AAF52UAH;"";CDB
a0W6A00000AAF57UAH;"";CDB
a0W6A00000AAFDZUA5;"";CDB
a0W6A00000AAFDeUAP;"";CDB
a0W6A00000AAFSSUA5;"";CDB
a0W6A00000AAFSXUA5;"";CDB
a0W6A00000AAFScUAP;"";CDB
a0W6A00000AAFShUAP;"";CDB
a0W6A00000AAFSmUAP;"";LCI
a0W6A00000AAFSrUAP;"";LCI
a0W6A00000AAFT1UAP;"";CDB
a0W6A00000AAFT6UAP;"";CDB
a0W6A00000AAFTBUA5;"";CDB
a0W6A00000AAFTGUA5;"";CDB
a0W6A00000AAFUxUAP;"";CDB
a0W6A00000AAFrRUAX;"";CDB
a0W6A00000AAFrbUAH;"";CDB
a0W6A00000AAFrgUAH;"";CDB
a0W6A00000AAFrlUAH;"";CDB
a0W6A00000AAFrqUAH;"";CDB
a0W6A00000AAFrvUAH;"";CDB
a0W6A00000AAFs0UAH;"";CDB
a0W6A00000AAFs5UAH;"";CDB
a0W6A00000AAFsAUAX;"";CDB
a0W6A00000AAFsFUAX;"";CDB
a0W6A00000AAG7HUAX;"";CDB
a0W6A00000AAG9RUAX;"";CDB
a0W6A00000AAGA0UAP;"";CDB
a0W6A00000AAGA5UAP;"";CDB
a0W6A00000AAGAAUA5;"";CDB
a0W6A00000AAGAFUA5;"";LCA
a0W6A00000AAGAKUA5;"";CDB
a0W6A00000AAGAPUA5;"";LCA
a0W6A00000AAGFFUA5;"";LCA
a0W6A00000AAGoVUAX;"";CDB
a0W6A00000AAGoaUAH;"";CDB
a0W6A00000AAGyvUAH;"";CDB
a0W6A00000AAGzAUAX;"";CDB
a0W6A00000AAGzFUAX;"";CDB
a0W6A00000AAGzKUAX;"";CDB
a0W6A00000AAGzPUAX;"";CDB
a0W6A00000AAGzUUAX;"";CDB
a0W6A00000AAH9kUAH;"";CDB
a0W6A00000AAHO5UAP;FIC de Fundo Multimercado;OPPORTUNITY MARKET FIC FIM
a0W6A00000AAMe0UAH;FIC de Fundo de Ações;OPPORTUNITY SELECTION FIC FIA
a0W6A00000AANjjUAH;FIC de Fundo Multimercado;OPPORTUNITY LONG BIASED FIC FIM
a0W6A00000AAPMKUA5;FIC de Fundo de Ações;BRASIL CAPITAL 30 FIC FIA
a0W6A00000AAQQtUAP;FIC de Fundo de Ações;LEBLON AÇÕES II FIC FIA
a0W6A00000AAQilUAH;FIC de Fundo de Ações;LEBLON AÇÕES FIC FIA
a0W6A00000ABVtRUAX;"";CDB
a0W6A00000ABWDMUA5;"";CDB
a0W6A00000ABWDRUA5;"";CDB
a0W6A00000ABWDWUA5;"";LCI
a0W6A00000ABWDbUAP;"";LCI
a0W6A00000ABWDgUAP;"";CDB
a0W6A00000ABWDlUAP;"";CDB
a0W6A00000ABWDqUAP;"";CDB
a0W6A00000ABWDvUAP;"";CDB
a0W6A00000ABWE0UAP;"";CDB
a0W6A00000ABWE5UAP;"";CDB
a0W6A00000ABWEAUA5;"";CDB
a0W6A00000ABWQBUA5;"";CDB
a0W6A00000ABWQGUA5;"";CDB
a0W6A00000ABWQLUA5;"";CDB
a0W6A00000ABWQVUA5;"";CDB
a0W6A00000ABWQfUAP;"";CDB
a0W6A00000ABWQkUAP;"";CDB
a0W6A00000ABWQpUAP;"";CDB
a0W6A00000ABWQuUAP;"";CDB
a0W6A00000ABWZaUAP;"";CDB
a0W6A00000ABWZkUAP;"";CDB
a0W6A00000ABWZpUAP;"";CDB
a0W6A00000ABWZuUAP;"";CDB
a0W6A00000ABWZzUAP;"";CDB
a0W6A00000ABWa4UAH;"";CDB
a0W6A00000ABWa9UAH;"";CDB
a0W6A00000ABWaEUAX;"";CDB
a0W6A00000ABWaJUAX;"";CDB
a0W6A00000ABWaOUAX;"";CDB
a0W6A00000ABWaTUAX;"";CDB
a0W6A00000ABWy1UAH;"";CDB
a0W6A00000ABWy6UAH;"";CDB
a0W6A00000ABWyBUAX;"";CDB
a0W6A00000ABWyGUAX;"";CDB
a0W6A00000ABWyLUAX;"";CDB
a0W6A00000ABWyQUAX;"";LCA
a0W6A00000ABWyVUAX;"";LCA
a0W6A00000ABWyaUAH;"";LCA
a0W6A00000ABYDcUAP;"";CDB
a0W6A00000ABYDhUAP;"";CDB
a0W6A00000ABYDmUAP;"";CDB
a0W6A00000ABYDrUAP;"";CDB
a0W6A00000ABYDwUAP;"";CDB
a0W6A00000ABYE1UAP;"";CDB
a0W6A00000ABYE6UAP;"";CDB
a0W6A00000ABYEBUA5;"";CDB
a0W6A00000ABYEGUA5;"";CDB
a0W6A00000ABccwUAD;Fundo Multimercado;POLO LONG BIAS FIM
a0W6A00000ABcpCUAT;"";LC
a0W6A00000ABcpHUAT;"";LC
a0W6A00000ABcpMUAT;"";LC
a0W6A00000ABcxQUAT;"";LC
a0W6A00000ABdFRUA1;"";LC
a0W6A00000ABdFbUAL;"";LC
a0W6A00000ABdFgUAL;"";LC
a0W6A00000ABdFlUAL;"";LC
a0W6A00000ABdmuUAD;Fundo Multimercado;POLO MACRO FIM
a0W6A00000ACjIdUAL;"";CDB
a0W6A00000ACjIiUAL;"";CDB
a0W6A00000ACjInUAL;"";CDB
a0W6A00000ACkPKUA1;"";LCI
a0W6A00000ACkgTUAT;"";LCI
a0W6A00000ACkgYUAT;"";CDB
a0W6A00000ACkgdUAD;"";CDB
a0W6A00000ACkgiUAD;"";CDB
a0W6A00000ACkgnUAD;"";CDB
a0W6A00000ACkrlUAD;"";CDB
a0W6A00000ACkyxUAD;"";CDB
a0W6A00000ACkz2UAD;"";CDB
a0W6A00000ACkz7UAD;"";CDB
a0W6A00000ACkzCUAT;"";CDB
a0W6A00000ACkzHUAT;"";CDB
a0W6A00000ACkzRUAT;"";CDB
a0W6A00000ACkzWUAT;"";CDB
a0W6A00000ACkzbUAD;"";CDB
a0W6A00000ACkzgUAD;"";CDB
a0W6A00000ACkzlUAD;"";CDB
a0W6A00000ACkzqUAD;"";CDB
a0W6A00000AClBVUA1;"";CDB
a0W6A00000AClBfUAL;"";CDB
a0W6A00000AClBkUAL;"";CDB
a0W6A00000AClBpUAL;"";CDB
a0W6A00000AClBuUAL;"";CDB
a0W6A00000AClBzUAL;"";CDB
a0W6A00000AClC4UAL;"";CDB
a0W6A00000AClC9UAL;"";CDB
a0W6A00000AClCEUA1;"";CDB
a0W6A00000AClCJUA1;"";CDB
a0W6A00000AClCOUA1;"";CDB
a0W6A00000AClCfUAL;"";CDB
a0W6A00000AClKJUA1;"";CDB
a0W6A00000AClKTUA1;"";LCA
a0W6A00000AClKYUA1;"";LCA
a0W6A00000AClKdUAL;"";LCA
a0W6A00000AClKiUAL;"";CDB
a0W6A00000AClKnUAL;"";CDB
a0W6A00000AClKsUAL;"";CDB
a0W6A00000AClKxUAL;"";CDB
a0W6A00000AClL2UAL;"";CDB
a0W6A00000AClYWUA1;"";CDB
a0W6A00000AClYbUAL;"";CDB
a0W6A00000AClYgUAL;"";CDB
a0W6A00000AClYlUAL;"";CDB
a0W6A00000AClYqUAL;"";CDB
a0W6A00000AClZ5UAL;"";CDB
a0W6A00000AClZAUA1;"";CDB
a0W6A00000AClZPUA1;"";CDB
a0W6A00000AClr7UAD;"";CDB
a0W6A00000AClrCUAT;"";CDB
a0W6A00000AClrHUAT;"";CDB
a0W6A00000AClrMUAT;"";CDB
a0W6A00000ACmkQUAT;"";LCA
a0W6A00000ACnWWUA1;"";LCA
a0W6A00000ACnWbUAL;"";LCA
a0W6A00000ACq3GUAT;"";LC
a0W6A00000ACq3LUAT;"";LC
a0W6A00000ACq3QUAT;"";LC
a0W6A00000ACq3VUAT;"";LC
a0W6A00000ACq3uUAD;"";LC
a0W6A00000ACszHUAT;"";LC
a0W6A00000ACszRUAT;"";CDB
a0W6A00000AF2toUAD;"";CDB
a0W6A00000AF2ttUAD;"";CDB
a0W6A00000AF2tyUAD;"";CDB
a0W6A00000AF2u3UAD;"";CDB
a0W6A00000AF2uDUAT;"";CDB
a0W6A00000AF2uIUAT;"";CDB
a0W6A00000AF2uNUAT;"";CDB
a0W6A00000AF2uSUAT;"";CDB
a0W6A00000AF338UAD;"";CDB
a0W6A00000AF39MUAT;"";CDB
a0W6A00000AF39RUAT;"";CDB
a0W6A00000AF39WUAT;"";CDB
a0W6A00000AF39bUAD;"";CDB
a0W6A00000AF3AAUA1;"";CDB
a0W6A00000AF3AFUA1;"";CDB
a0W6A00000AF3AKUA1;"";CDB
a0W6A00000AF3APUA1;"";CDB
a0W6A00000AF3IyUAL;"";CDB
a0W6A00000AF3JyUAL;"";CDB
a0W6A00000AF3K8UAL;"";CDB
a0W6A00000AF3KDUA1;"";CDB
a0W6A00000AF3KIUA1;"";CDB
a0W6A00000AF3KNUA1;"";LCA
a0W6A00000AF3eSUAT;"";LCA
a0W6A00000AF3eXUAT;"";CDB
a0W6A00000AF3ewUAD;"";CDB
a0W6A00000AF3f1UAD;"";CDB
a0W6A00000AF3f6UAD;"";CDB
a0W6A00000AF3fBUAT;"";CDB
a0W6A00000AF3fGUAT;"";CDB
a0W6A00000AF3fLUAT;"";LCA
a0W6A00000AF3fQUAT;"";CDB
a0W6A00000AF3fVUAT;"";CDB
a0W6A00000AF3faUAD;"";CDB
a0W6A00000AF3fkUAD;"";CDB
a0W6A00000AF3fzUAD;"";CDB
a0W6A00000AF3g4UAD;"";CDB
a0W6A00000AF3jNUAT;"";CDB
a0W6A00000AF3lcUAD;"";CDB
a0W6A00000AF3lhUAD;"";CDB
a0W6A00000AF3lmUAD;"";CDB
a0W6A00000AF3lrUAD;"";CDB
a0W6A00000AF3lwUAD;"";CDB
a0W6A00000AF3m6UAD;"";CDB
a0W6A00000AF3mGUAT;"";CDB
a0W6A00000AF3mVUAT;"";CDB
a0W6A00000AF3maUAD;"";CDB
a0W6A00000AF3p4UAD;"";CDB
a0W6A00000AF4I9UAL;"";CDB
a0W6A00000AF4IEUA1;"";CDB
a0W6A00000AF4IJUA1;"";CDB
a0W6A00000AF4IOUA1;"";CDB
a0W6A00000AF4ITUA1;"";CDB
a0W6A00000AF4IYUA1;"";CDB
a0W6A00000AF4IdUAL;"";LCI
a0W6A00000AF4InUAL;"";LCI
a0W6A00000AF4IxUAL;"";CDB
a0W6A00000AF4J2UAL;"";CDB
a0W6A00000AF4J7UAL;"";CDB
a0W6A00000AF4RlUAL;"";CDB
a0W6A00000AF4RqUAL;"";CDB
a0W6A00000AF4RvUAL;"";CDB
a0W6A00000AF4S0UAL;"";CDB
a0W6A00000AF4SoUAL;"";CDB
a0W6A00000AF4cZUAT;FIC de Fundo de Renda Fixa;CAPITÂNIA TOP CP FIC FI RF
a0W6A00000AF4lSUAT;FIC de Fundo de Renda Fixa;CAPITÂNIA PREMIUM FIC FIRF CP
a0W6A00000AF661UAD;Fundo de Renda Fixa;DLM PREMIUM 30 FIRF CP LP
a0W6A00000AF66bUAD;Fundo Multimercado;DLM HEDGE MODERADO FIM CP
a0W6A00000AF68XUAT;Fundo Multimercado;DLM HEDGE CONSERVADOR FIM
a0W6A00000AF6ZkUAL;"";LCI
a0W6A00000AGATHUA5;"";LCI
a0W6A00000AGATMUA5;"";LCI
a0W6A00000AGATcUAP;"";CDB
a0W6A00000AGAThUAP;"";CDB
a0W6A00000AGATmUAP;"";CDB
a0W6A00000AGATrUAP;"";CDB
a0W6A00000AGATwUAP;"";CDB
a0W6A00000AGAWQUA5;"";CDB
a0W6A00000AGAWRUA5;"";CDB
a0W6A00000AGAWaUAP;"";CDB
a0W6A00000AGAWfUAP;"";CDB
a0W6A00000AGAWkUAP;"";CDB
a0W6A00000AGAWpUAP;"";CDB
a0W6A00000AGAX4UAP;"";CDB
a0W6A00000AGAXTUA5;"";CDB
a0W6A00000AGAXYUA5;"";CDB
a0W6A00000AGAXdUAP;"";CDB
a0W6A00000AGAXiUAP;"";CDB
a0W6A00000AGAXnUAP;"";CDB
a0W6A00000AGAdZUAX;"";CDB
a0W6A00000AGAl3UAH;"";CDB
a0W6A00000AGAl8UAH;"";CDB
a0W6A00000AGAlDUAX;"";CDB
a0W6A00000AGAlIUAX;"";CDB
a0W6A00000AGAlNUAX;"";CDB
a0W6A00000AGAlSUAX;"";CDB
a0W6A00000AGAlXUAX;"";CDB
a0W6A00000AGAlcUAH;"";CDB
a0W6A00000AGAokUAH;"";CDB
a0W6A00000AGAtCUAX;"";CDB
a0W6A00000AGAtbUAH;"";CDB
a0W6A00000AGAtgUAH;"";CDB
a0W6A00000AGAtlUAH;"";CDB
a0W6A00000AGAtqUAH;"";CDB
a0W6A00000AGAtvUAH;"";CDB
a0W6A00000AGAu0UAH;"";CDB
a0W6A00000AGAu5UAH;"";LCA
a0W6A00000AGAuAUAX;"";CDB
a0W6A00000AGAuFUAX;"";CDB
a0W6A00000AGAuPUAX;"";CDB
a0W6A00000AGAuUUAX;"";CDB
a0W6A00000AGAutUAH;"";LCA
a0W6A00000AGAv3UAH;"";LCA
a0W6A00000AGB6xUAH;"";LCA
a0W6A00000AGB72UAH;"";CDB
a0W6A00000AGB7CUAX;"";CDB
a0W6A00000AGB7HUAX;"";CDB
a0W6A00000AGB7MUAX;"";CDB
a0W6A00000AGB7RUAX;"";CDB
a0W6A00000AGB7WUAX;"";CDB
a0W6A00000AGB7bUAH;"";CDB
a0W6A00000AGB7lUAH;"";CDB
a0W6A00000AGB7qUAH;"";CDB
a0W6A00000AGBucUAH;Fundo de Renda Fixa;ARX VINSON FUNDO DE INVESTIMENTO RF CP
a0W6A00000AGCMzUAP;Fundo de Renda Fixa;ARX EVEREST FIC FIRF CP
a0W6A00000AGGmZUAX;FIC de Fundo Multimercado;ARX EXTRA FIC FIM
a0W6A00000AGH88UAH;Fundo de Ações;ARX FIA
